county,imprinted_id,cvr_id,timestamp,timestamp_sequence,total_timestamps,duration_from_previous_seconds,contest_count,discrepancy_count,ballot_type
Dolores,102-26-24,1426909,2024-11-19 10:43:21.820434,1,2,,43,0,2
Dolores,102-26-24,1426909,2024-11-21 15:01:23.915264,2,2,188282.09483,43,0,2
Dolores,102-26-5,1426998,2024-11-19 11:48:33.923030,1,2,,42,0,2
Dolores,102-26-5,1426998,2024-11-21 10:43:05.151808,2,2,168871.228778,42,0,2
Dolores,102-29-13,1427065,2024-11-19 10:50:14.684301,1,2,,43,0,2
Dolores,102-29-13,1427065,2024-11-21 10:55:19.401654,2,2,173104.717353,43,0,2
Dolores,102-29-23,1427058,2024-11-19 10:53:56.709019,1,3,,47,0,2
Dolores,102-29-23,1427058,2024-11-20 09:15:48.874868,2,3,80512.165849,47,0,2
Dolores,102-29-23,1427058,2024-11-21 15:04:38.607644,3,3,107329.732776,47,0,2
Dolores,102-29-9,1427158,2024-11-18 15:56:42.033463,1,2,,39,0,2
Dolores,102-29-9,1427158,2024-11-19 17:05:23.204436,2,2,90521.170973,39,0,2
Dolores,102-3-11,1425768,2024-11-18 14:13:29.501451,1,2,,40,0,2
Dolores,102-3-11,1425768,2024-11-19 10:06:02.917426,2,2,71553.415975,40,0,2
Dolores,102-3-12,1425773,2024-11-21 09:06:02.241073,1,2,,42,0,2
Dolores,102-3-12,1425773,2024-11-21 10:33:13.574895,2,2,5231.333822,42,0,2
Dolores,102-32-1,1427220,2024-11-18 16:02:09.591520,1,2,,46,0,2
Dolores,102-32-1,1427220,2024-11-19 10:58:02.857513,2,2,68153.265993,46,0,2
Dolores,102-33-14,1427341,2024-11-18 16:08:19.754854,1,2,,44,0,2
Dolores,102-33-14,1427341,2024-11-19 12:06:32.441247,2,2,71892.686393,44,0,2
Dolores,102-4-22,1425894,2024-11-18 14:18:27.207398,1,2,,42,0,2
Dolores,102-4-22,1425894,2024-11-21 10:34:52.534707,2,2,245785.327309,42,0,2
Dolores,102-40-13,1427866,2024-11-18 14:47:40.381964,1,2,,42,2,2
Dolores,102-40-13,1427866,2024-11-21 11:31:02.118970,2,2,247401.737006,42,2,2
Dolores,102-40-23,1427846,2024-11-20 09:22:43.138157,1,2,,38,1,2
Dolores,102-40-23,1427846,2024-11-21 11:33:44.557656,2,2,94261.419499,38,1,2
Dolores,102-41-20,1427875,2024-11-18 16:34:48.233768,1,2,,41,0,2
Dolores,102-41-20,1427875,2024-11-20 11:25:10.321154,2,2,154222.087386,41,0,2
Dolores,102-41-6,1427878,2024-11-18 16:32:07.179532,1,2,,45,0,4
Dolores,102-41-6,1427878,2024-11-19 12:58:13.871364,2,2,73566.691832,45,0,4
Dolores,102-47-5,1428269,2024-11-18 16:48:13.701001,1,2,,34,0,2
Dolores,102-47-5,1428269,2024-11-19 09:42:13.191844,2,2,60839.490843,34,0,2
Dolores,102-5-4,1425912,2024-11-19 09:07:05.177537,1,2,,40,0,2
Dolores,102-5-4,1425912,2024-11-21 14:11:11.774201,2,2,191046.596664,40,0,2
Dolores,102-52-10,1428587,2024-11-19 12:48:49.774004,1,2,,39,0,4
Dolores,102-52-10,1428587,2024-11-21 15:53:24.279635,2,2,183874.505631,39,0,4
Dolores,102-52-13,1428609,2024-11-18 13:19:26.463747,1,2,,51,0,2
Dolores,102-52-13,1428609,2024-11-21 15:56:26.583658,2,2,268620.119911,51,0,2
Dolores,102-52-20,1428614,2024-11-18 16:56:33.713092,1,2,,43,0,2
Dolores,102-52-20,1428614,2024-11-20 11:31:41.500573,2,2,153307.787481,43,0,2
Dolores,102-53-2,1428624,2024-11-19 10:44:19.719546,1,2,,40,1,2
Dolores,102-53-2,1428624,2024-11-21 16:00:07.227394,2,2,191747.507848,40,1,2
Dolores,102-6-24,1425922,2024-11-18 14:26:28.217912,1,2,,39,0,4
Dolores,102-6-24,1425922,2024-11-18 14:32:29.400237,2,2,361.182325,39,0,4
Dolores,102-7-7,1425949,2024-11-19 08:59:23.765863,1,3,,54,0,2
Dolores,102-7-7,1425949,2024-11-19 09:50:12.157303,2,3,3048.39144,54,0,2
Dolores,102-7-7,1425949,2024-11-21 16:12:18.100381,3,3,195725.943078,54,0,2
Dolores,102-7-8,1426041,2024-11-19 09:52:15.525646,1,2,,45,0,2
Dolores,102-7-8,1426041,2024-11-21 12:20:07.893005,2,2,181672.367359,45,0,2
Dolores,102-8-2,1426069,2024-11-19 09:58:30.737291,1,2,,45,0,2
Dolores,102-8-2,1426069,2024-11-21 14:13:52.268322,2,2,188121.531031,45,0,2
Dolores,102-9-24,1426083,2024-11-19 10:48:28.896292,1,2,,47,0,4
Dolores,102-9-24,1426083,2024-11-21 09:22:07.213494,2,2,167618.317202,47,0,4
Grand,102-10-5,2295565,2024-11-18 13:56:57.080201,1,2,,43,15,1
Grand,102-10-5,2295565,2024-11-19 10:47:47.984491,2,2,75050.90429,43,15,1
Grand,102-22-6,2299599,2024-11-18 14:06:56.020469,1,2,,42,0,1
Grand,102-22-6,2299599,2024-11-19 11:22:47.840886,2,2,76551.820417,42,0,1
Grand,102-76-20,2319900,2024-11-18 15:34:08.716666,1,2,,40,0,2
Grand,102-76-20,2319900,2024-11-19 10:51:28.482041,2,2,69439.765375,40,0,2
Gunnison,102-15-25,2448253,2024-11-19 10:12:02.565277,1,2,,45,0,1
Gunnison,102-15-25,2448253,2024-11-19 10:46:30.804548,2,2,2068.239271,45,0,1
Gunnison,102-9-3,2447250,2024-11-19 10:36:08.653406,1,2,,48,0,1
Gunnison,102-9-3,2447250,2024-11-19 10:44:42.361200,2,2,513.707794,48,0,1
Hinsdale,102-10-6,2502283,2024-11-19 09:44:23.941175,1,2,,45,25,Ballot 1 - Type 1
Hinsdale,102-10-6,2502283,2024-11-21 10:56:05.262269,2,2,177101.321094,45,25,Ballot 1 - Type 1
Hinsdale,102-12-13,2502471,2024-11-19 10:25:09.702105,1,2,,47,1,Ballot 1 - Type 1
Hinsdale,102-12-13,2502471,2024-11-21 10:58:07.922571,2,2,174778.220466,47,1,Ballot 1 - Type 1
Hinsdale,102-13-12,2502515,2024-11-20 08:59:50.869466,1,2,,40,0,Ballot 1 - Type 1
Hinsdale,102-13-12,2502515,2024-11-21 11:05:10.607071,2,2,93919.737605,40,0,Ballot 1 - Type 1
Hinsdale,102-13-22,2502647,2024-11-19 10:05:10.661981,1,2,,47,0,Ballot 1 - Type 1
Hinsdale,102-13-22,2502647,2024-11-21 11:11:31.084764,2,2,176780.422783,47,0,Ballot 1 - Type 1
Hinsdale,102-13-6,2502503,2024-11-19 09:56:09.406650,1,2,,45,0,Ballot 1 - Type 1
Hinsdale,102-13-6,2502503,2024-11-19 10:53:07.859532,2,2,3418.452882,45,0,Ballot 1 - Type 1
Hinsdale,102-14-5,2502677,2024-11-19 09:58:36.010997,1,2,,45,1,Ballot 1 - Type 1
Hinsdale,102-14-5,2502677,2024-11-19 10:55:06.126085,2,2,3390.115088,45,1,Ballot 1 - Type 1
Hinsdale,102-14-8,2502670,2024-11-19 10:34:37.316300,1,2,,47,0,Ballot 1 - Type 1
Hinsdale,102-14-8,2502670,2024-11-19 10:56:50.683276,2,2,1333.366976,47,0,Ballot 1 - Type 1
Hinsdale,102-19-23,2503152,2024-11-19 09:55:10.418253,1,2,,43,0,Ballot 1 - Type 1
Hinsdale,102-19-23,2503152,2024-11-19 11:15:27.699235,2,2,4817.280982,43,0,Ballot 1 - Type 1
Hinsdale,102-20-2,2503336,2024-11-19 11:07:11.377956,1,2,,47,0,Ballot 1 - Type 1
Hinsdale,102-20-2,2503336,2024-11-19 11:17:27.501415,2,2,616.123459,47,0,Ballot 1 - Type 1
Hinsdale,102-21-10,2503426,2024-11-19 11:15:35.044768,1,2,,47,0,Ballot 1 - Type 1
Hinsdale,102-21-10,2503426,2024-11-19 11:24:57.208039,2,2,562.163271,47,0,Ballot 1 - Type 1
Hinsdale,102-24-18,2503771,2024-11-19 16:50:59.657603,1,2,,42,0,Ballot 1 - Type 1
Hinsdale,102-24-18,2503771,2024-11-21 11:32:37.655270,2,2,153697.997667,42,0,Ballot 1 - Type 1
Hinsdale,102-26-4,2503791,2024-11-19 10:14:58.507207,1,2,,43,0,Ballot 1 - Type 1
Hinsdale,102-26-4,2503791,2024-11-19 11:46:42.189498,2,2,5503.682291,43,0,Ballot 1 - Type 1
Hinsdale,102-3-14,2501736,2024-11-19 10:22:16.107273,1,3,,53,0,Ballot 1 - Type 1
Hinsdale,102-3-14,2501736,2024-11-19 10:30:50.862588,2,3,514.755315,53,0,Ballot 1 - Type 1
Hinsdale,102-3-14,2501736,2024-11-20 10:34:27.623746,3,3,86616.761158,53,0,Ballot 1 - Type 1
Hinsdale,102-5-15,2502039,2024-11-19 09:35:23.796139,1,2,,43,0,Ballot 1 - Type 1
Hinsdale,102-5-15,2502039,2024-11-19 10:36:44.964147,2,2,3681.168008,43,0,Ballot 1 - Type 1
Hinsdale,102-7-19,2502204,2024-11-19 09:54:31.355318,1,2,,47,0,Ballot 1 - Type 1
Hinsdale,102-7-19,2502204,2024-11-19 10:44:14.408993,2,2,2983.053675,47,0,Ballot 1 - Type 1
Hinsdale,102-7-4,2502213,2024-11-19 09:25:44.506234,1,2,,43,0,Ballot 1 - Type 1
Hinsdale,102-7-4,2502213,2024-11-19 10:42:32.553811,2,2,4608.047577,43,0,Ballot 1 - Type 1
Huerfano,102-132-6,2571186,2024-11-19 10:07:02.082813,1,2,,38,0,2
Huerfano,102-132-6,2571186,2024-11-20 09:51:25.922931,2,2,85463.840118,38,0,2
Huerfano,102-250-3,2573153,2024-11-19 11:35:47.939057,1,2,,42,0,3
Huerfano,102-250-3,2573153,2024-11-20 10:11:27.879158,2,2,81339.940101,42,0,3
Huerfano,102-54-10,2569168,2024-11-18 13:55:17.564484,1,3,,50,0,1
Huerfano,102-54-10,2569168,2024-11-19 12:21:27.474157,2,3,80769.909673,50,0,1
Huerfano,102-54-10,2569168,2024-11-20 09:38:47.881767,3,3,76640.40761,50,0,1
Jackson,102-14-23,2635074,2024-11-19 10:06:19.853971,1,2,,42,0,1
Jackson,102-14-23,2635074,2024-11-20 11:04:09.662818,2,2,89869.808847,42,0,1
Jackson,102-15-18,2635167,2024-11-19 10:10:14.196987,1,2,,38,0,1
Jackson,102-15-18,2635167,2024-11-19 10:33:17.861994,2,2,1383.665007,38,0,1
Jackson,102-17-17,2635407,2024-11-19 10:14:08.162218,1,2,,41,0,1
Jackson,102-17-17,2635407,2024-11-19 12:34:45.392757,2,2,8437.230539,41,0,1
Jackson,102-22-7,2635788,2024-11-19 10:31:59.186967,1,2,,42,0,1
Jackson,102-22-7,2635788,2024-11-19 11:24:42.405990,2,2,3163.219023,42,0,1
Jackson,102-23-18,2635830,2024-11-19 10:36:26.501878,1,2,,44,1,1
Jackson,102-23-18,2635830,2024-11-19 11:30:04.206119,2,2,3217.704241,44,1,1
Jackson,102-28-24,2636085,2024-11-19 10:45:39.419338,1,2,,42,0,1
Jackson,102-28-24,2636085,2024-11-20 11:19:56.347299,2,2,88456.927961,42,0,1
Jackson,102-29-4,2636116,2024-11-18 14:43:12.209940,1,2,,41,0,1
Jackson,102-29-4,2636116,2024-11-19 10:48:02.708914,2,2,72290.498974,41,0,1
Jackson,102-32-13,2636314,2024-11-19 11:56:34.525631,1,2,,42,0,1
Jackson,102-32-13,2636314,2024-11-19 11:56:47.385927,2,2,12.860296,42,0,1
Jackson,102-33-17,2636413,2024-11-18 13:31:14.469093,1,2,,46,0,1
Jackson,102-33-17,2636413,2024-11-19 11:58:57.538424,2,2,80863.069331,46,0,1
Jackson,102-8-11,2634772,2024-11-19 09:30:02.379249,1,2,,45,0,1
Jackson,102-8-11,2634772,2024-11-19 09:48:32.604441,2,2,1110.225192,45,0,1
Jackson,102-9-14,2634786,2024-11-18 13:17:42.379750,1,3,,58,0,1
Jackson,102-9-14,2634786,2024-11-19 09:42:05.712072,2,3,73463.332322,58,0,1
Jackson,102-9-14,2634786,2024-11-19 10:41:50.566324,3,3,3584.854252,58,0,1
Kiowa,103-13-24,2736242,2024-11-18 15:30:07.177366,1,2,,42,0,1
Kiowa,103-13-24,2736242,2024-11-19 09:44:18.723558,2,2,65651.546192,42,0,1
Kiowa,103-16-23,2736524,2024-11-18 15:33:37.743120,1,2,,42,0,1
Kiowa,103-16-23,2736524,2024-11-19 10:03:54.654476,2,2,66616.911356,42,0,1
Kit Carson,101-159-1,2821567,2024-11-19 09:34:36.800473,1,2,,46,0,2
Kit Carson,101-159-1,2821567,2024-11-19 13:18:50.710749,2,2,13453.910276,46,0,2
La Plata,102-249-17,2943747,2024-11-19 10:19:08.843442,1,2,,41,0,2
La Plata,102-249-17,2943747,2024-11-19 11:44:01.094511,2,2,5092.251069,41,0,2
Lake,102-117-9,3112638,2024-11-19 13:42:10.388493,1,2,,43,0,2
Lake,102-117-9,3112638,2024-11-19 16:00:21.038698,2,2,8290.650205,43,0,2
Lake,102-12-6,3103562,2024-11-19 10:56:50.393224,1,2,,44,0,2
Lake,102-12-6,3103562,2024-11-19 12:29:34.216167,2,2,5563.822943,44,0,2
Lake,102-120-1,3113014,2024-11-19 10:34:11.768110,1,2,,44,0,1
Lake,102-120-1,3113014,2024-11-19 16:02:54.287280,2,2,19722.51917,44,0,1
Lake,102-124-2,3113246,2024-11-18 16:23:19.094306,1,2,,43,0,2
Lake,102-124-2,3113246,2024-11-19 16:10:54.826543,2,2,85655.732237,43,0,2
Lake,102-19-22,3104372,2024-11-19 09:51:21.841067,1,2,,46,0,2
Lake,102-19-22,3104372,2024-11-19 11:13:30.839852,2,2,4928.998785,46,0,2
Lake,102-35-19,3106047,2024-11-19 09:17:48.067648,1,2,,43,0,1
Lake,102-35-19,3106047,2024-11-19 12:18:01.264236,2,2,10813.196588,43,0,1
Lake,102-35-6,3106020,2024-11-19 12:15:15.104099,1,2,,41,0,1
Lake,102-35-6,3106020,2024-11-19 12:39:40.980478,2,2,1465.876379,41,0,1
Lake,102-41-1,3106680,2024-11-19 11:29:26.381295,1,2,,47,0,2
Lake,102-41-1,3106680,2024-11-19 12:55:15.619210,2,2,5149.237915,47,0,2
Lake,102-89-22,3110489,2024-11-19 14:56:41.171110,1,2,,48,0,1
Lake,102-89-22,3110489,2024-11-20 12:20:08.117454,2,2,77006.946344,48,0,1
Lake,102-96-11,3111102,2024-11-19 10:57:00.690635,1,2,,41,0,1
Lake,102-96-11,3111102,2024-11-19 15:30:42.047965,2,2,16421.35733,41,0,1
Lake,102-98-8,3111188,2024-11-19 14:16:19.512329,1,2,,44,1,1
Lake,102-98-8,3111188,2024-11-19 15:33:36.467834,2,2,4636.955505,44,1,1
Las Animas,102-10-23,3382288,2024-11-18 14:36:40.652522,1,2,,38,0,1
Las Animas,102-10-23,3382288,2024-11-19 09:31:53.031422,2,2,68112.3789,38,0,1
Las Animas,102-145-21,3409667,2024-11-18 16:37:37.318403,1,2,,37,24,2
Las Animas,102-145-21,3409667,2024-11-19 10:03:22.774673,2,2,62745.45627,37,24,2
Las Animas,102-23-14,3384579,2024-11-18 14:47:23.881380,1,2,,37,0,1
Las Animas,102-23-14,3384579,2024-11-19 10:40:11.062766,2,2,71567.181386,37,0,1
Las Animas,102-23-22,3384578,2024-11-18 13:26:17.977441,1,3,,51,0,2
Las Animas,102-23-22,3384578,2024-11-18 14:50:26.865582,2,3,5048.888141,51,0,2
Las Animas,102-23-22,3384578,2024-11-20 11:10:52.497016,3,3,159625.631434,51,0,2
Las Animas,102-66-11,3392717,2024-11-18 15:42:03.544449,1,2,,39,0,2
Las Animas,102-66-11,3392717,2024-11-19 09:49:56.199470,2,2,65272.655021,39,0,2
Lincoln,102-27-16,3509627,2024-11-18 13:28:31.741116,1,2,,47,0,1 (1)
Lincoln,102-27-16,3509627,2024-11-19 10:31:16.816093,2,2,75765.074977,47,0,1 (1)
Mineral,102-10-22,3896568,2024-11-19 09:27:25.217371,1,2,,33,0,1
Mineral,102-10-22,3896568,2024-11-19 16:26:55.289128,2,2,25170.071757,33,0,1
Mineral,102-14-11,3897083,2024-11-18 13:16:22.740521,1,2,,51,0,1
Mineral,102-14-11,3897083,2024-11-19 16:35:58.062119,2,2,98375.321598,51,0,1
Mineral,102-29-5,3898287,2024-11-19 10:34:37.386041,1,2,,36,0,1
Mineral,102-29-5,3898287,2024-11-19 17:02:58.236768,2,2,23300.850727,36,0,1
Moffat,102-112-4,4060835,2024-11-19 10:02:11.052645,1,2,,39,0,2
Moffat,102-112-4,4060835,2024-11-19 13:38:02.736405,2,2,12951.68376,39,0,2
Moffat,102-140-7,4061998,2024-11-19 10:56:36.739077,1,2,,38,0,1
Moffat,102-140-7,4061998,2024-11-19 13:45:57.099127,2,2,10160.36005,38,0,1
Moffat,102-148-21,4062413,2024-11-19 13:50:23.764960,1,2,,38,0,2
Moffat,102-148-21,4062413,2024-11-20 11:55:00.064701,2,2,79476.299741,38,0,2
Moffat,102-65-5,4058126,2024-11-19 12:55:07.223859,1,2,,43,0,2
Moffat,102-65-5,4058126,2024-11-20 11:40:34.750121,2,2,81927.526262,43,0,2
Montezuma,102-61-17,4128843,2024-11-19 10:56:10.543332,1,2,,50,0,10
Montezuma,102-61-17,4128843,2024-11-19 12:46:31.059055,2,2,6620.515723,50,0,10
Montrose,102-414-5,4227920,2024-11-18 14:23:24.803946,1,2,,45,0,5
Montrose,102-414-5,4227920,2024-11-19 11:44:34.994856,2,2,76870.19091,45,0,5
Morgan,102-127-44,4305109,2024-11-19 10:02:02.694239,1,2,,40,0,Countywide
Morgan,102-127-44,4305109,2024-11-19 10:15:24.411952,2,2,801.717713,40,0,Countywide
Morgan,102-263-21,4311963,2024-11-18 14:03:05.206797,1,2,,51,0,Countywide
Morgan,102-263-21,4311963,2024-11-19 10:34:23.961727,2,2,73878.75493,51,0,Countywide
Morgan,102-86-21,4300796,2024-11-19 09:46:02.201350,1,2,,40,0,Countywide
Morgan,102-86-21,4300796,2024-11-19 14:06:07.780190,2,2,15605.57884,40,0,Countywide
Otero,102-182-14,4318823,2024-11-19 10:44:15.481722,1,2,,33,0,1
Otero,102-182-14,4318823,2024-11-21 10:12:28.137231,2,2,170892.655509,33,0,1
Otero,102-219-2,4319738,2024-11-19 09:36:56.480621,1,2,,33,0,1
Otero,102-219-2,4319738,2024-11-19 10:53:41.042384,2,2,4604.561763,33,0,1
Phillips,102-17-22,4341976,2024-11-19 09:41:07.345959,1,2,,46,0,2
Phillips,102-17-22,4341976,2024-11-19 10:14:01.489255,2,2,1974.143296,46,0,2
Phillips,102-28-17,4342257,2024-11-19 09:45:27.796148,1,2,,45,0,1
Phillips,102-28-17,4342257,2024-11-19 10:34:29.848835,2,2,2942.052687,45,0,1
Phillips,102-4-15,4341633,2024-11-18 14:37:33.054524,1,2,,44,0,3
Phillips,102-4-15,4341633,2024-11-19 09:28:45.905941,2,2,67872.851417,44,0,3
Phillips,102-75-21,4343409,2024-11-19 13:11:32.397740,1,2,,44,0,1
Phillips,102-75-21,4343409,2024-11-20 12:37:44.246891,2,2,84371.849151,44,0,1
Phillips,102-79-12,4343509,2024-11-19 13:34:27.089081,1,2,,49,0,1
Phillips,102-79-12,4343509,2024-11-20 12:04:03.286253,2,2,80976.197172,49,0,1
Prowers,102-194-5,4361063,2024-11-18 15:17:14.806066,1,2,,40,0,1
Prowers,102-194-5,4361063,2024-11-19 10:44:49.176613,2,2,70054.370547,40,0,1
Rio Blanco,102-13-16,4413997,2024-11-19 10:29:06.514863,1,2,,44,0,1
Rio Blanco,102-13-16,4413997,2024-11-20 10:59:12.112860,2,2,88205.597997,44,0,1
Rio Grande,102-153-12,4485589,2024-11-19 10:13:47.703802,1,2,,44,0,1
Rio Grande,102-153-12,4485589,2024-11-19 11:06:24.509320,2,2,3156.805518,44,0,1
Rio Grande,102-21-18,4476908,2024-11-19 09:42:48.730331,1,2,,44,0,1
Rio Grande,102-21-18,4476908,2024-11-20 10:53:51.649773,2,2,90662.919442,44,0,1
Routt,102-100-17,4539562,2024-11-19 09:59:46.916303,1,2,,39,0,1
Routt,102-100-17,4539562,2024-11-19 11:01:36.366177,2,2,3709.449874,39,0,1
Routt,102-16-12,4531851,2024-11-19 09:28:43.780140,1,2,,34,0,1
Routt,102-16-12,4531851,2024-11-19 09:38:20.624357,2,2,576.844217,34,0,1
Saguache,102-21-11,4849072,2024-11-19 10:04:20.405936,1,2,,44,0,1
Saguache,102-21-11,4849072,2024-11-20 10:50:55.662162,2,2,89195.256226,44,0,1
Saguache,102-27-15,4849232,2024-11-19 10:10:39.881755,1,2,,45,0,1
Saguache,102-27-15,4849232,2024-11-19 10:27:51.220181,2,2,1031.338426,45,0,1
Saguache,102-3-1,4848630,2024-11-19 09:03:51.064976,1,2,,45,0,1
Saguache,102-3-1,4848630,2024-11-19 09:18:18.723346,2,2,867.65837,45,0,1
Saguache,102-5-24,4848674,2024-11-19 09:16:07.027254,1,2,,44,0,1
Saguache,102-5-24,4848674,2024-11-19 10:12:53.063771,2,2,3406.036517,44,0,1
San Miguel,102-8-15,4583332,2024-11-19 10:00:18.653876,1,2,,49,0,2
San Miguel,102-8-15,4583332,2024-11-20 10:41:18.089954,2,2,88859.436078,49,0,2
